date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev
091812	14:34:30	10001	Language	Language	0	French	1207	0	0	14:34:30	1527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091812	14:34:30	10001	Session	Session	0	6mo	653	0	0	14:34:30	2260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091812	14:34:30	10001	HandFr	HandFr	0	RightFr	332536	0	0	14:34:30	334930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091812	14:34:30	10001	AudioCheckFr	WordsFr	0	0	0	0	0	14:34:30	354938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091812	14:34:30	10001	AudioCheckFr	WordsFr	0	0	0	0	0	14:34:30	371237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091812	14:34:30	10001	CubeFr	CubeFr	1	1Cube	19798	0	0	14:34:30	392945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091812	14:34:30	10001	pm.simpleFrRight	blank.simpleFr	2	0	1687	1	0	14:34:30	425653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091812	14:34:30	10001	pm.simpleFrRight	pm.simpleFr	2	57	479	0	0	14:34:30	426188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091812	14:34:30	10001	pm.simpleFrRight	blank.simpleFr	2	0	1987	1	0	14:34:30	428211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091812	14:34:30	10001	pm.simpleFrRight	pm.simpleFr	2	57	396	0	0	14:34:30	428638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091812	14:34:30	10001	pm.simpleFrRight	blank.simpleFr	2	0	2387	1	0	14:34:30	431064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091812	14:34:30	10001	pm.simpleFrRight	pm.simpleFr	2	57	348	0	0	14:34:30	431450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091812	14:34:30	10001	pm.simpleFrRight	blank.simpleFr	2	0	2187	1	0	14:34:30	433663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091812	14:34:30	10001	pm.simpleFrRight	pm.simpleFr	2	57	376	0	0	14:34:30	434095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091812	14:34:30	10001	pm.simpleFrRight	blank.simpleFr	2	0	1587	1	0	14:34:30	435715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091812	14:34:30	10001	pm.simpleFrRight	pm.simpleFr	2	57	445	0	0	14:34:30	436195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091812	14:34:30	10001	pm.simpleFrRight	blank.simpleFr	2	0	1487	1	0	14:34:30	437714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
