date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev
072512	15:07:52	10005	Language	Language	0	French	12750	0	0	15:07:52	12896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072512	15:07:52	10005	Session	Session	0	3mo	611	0	0	15:07:52	13589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072512	15:07:52	10005	HandFr	HandFr	0	RightFr	1440093	0	0	15:07:52	1453765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072512	15:07:52	10005	AudioCheckFr	WordsFr	0	0	0	0	0	15:07:52	1471495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072512	15:07:52	10005	AudioCheckFr	WordsFr	0	0	0	0	0	15:07:52	1485585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072512	15:07:52	10005	CubeFr	CubeFr	1	1Cube	44810	0	0	15:07:52	1534477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072512	15:07:52	10005	pm.simpleFrRight	blank.simpleFr	2	0	2187	1	0	15:07:52	1581698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072512	15:07:52	10005	pm.simpleFrRight	pm.simpleFr	2	57	553	0	0	15:07:52	1582284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072512	15:07:52	10005	pm.simpleFrRight	blank.simpleFr	2	0	2387	1	0	15:07:52	1584696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072512	15:07:52	10005	pm.simpleFrRight	pm.simpleFr	2	57	930	0	0	15:07:52	1585656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072512	15:07:52	10005	pm.simpleFrRight	blank.simpleFr	2	0	1687	1	0	15:07:52	1587362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072512	15:07:52	10005	pm.simpleFrRight	pm.simpleFr	2	57	328	0	0	15:07:52	1587721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072512	15:07:52	10005	pm.simpleFrRight	blank.simpleFr	2	0	2087	1	0	15:07:52	1589840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072512	15:07:52	10005	pm.simpleFrRight	pm.simpleFr	2	57	297	0	0	15:07:52	1590174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072512	15:07:52	10005	pm.simpleFrRight	blank.simpleFr	2	0	1487	1	0	15:07:52	1591693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072512	15:07:52	10005	pm.simpleFrRight	pm.simpleFr	2	57	284	0	0	15:07:52	1592013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
