date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev
062912	14:53:14	785496	Language	Language	0	French	9743	0	0	14:53:14	10134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	Session	Session	0	Baseline	1777	0	0	14:53:14	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	HandFr	HandFr	0	RightFr	1357	0	0	14:53:14	13439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	AudioCheckFr	WordsFr	0	0	0	0	0	14:53:14	20403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	CubeFr	CubeFr	1	1Cube	875	0	0	14:53:14	21849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	2187	1	0	14:53:14	46080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	314	0	0	14:53:14	46426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	2287	1	0	14:53:14	48745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	225	0	0	14:53:14	49012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	1687	1	0	14:53:14	50731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	528	0	0	14:53:14	51291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	1587	1	0	14:53:14	52903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	258	0	0	14:53:14	53197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	1787	1	0	14:53:14	55009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	631	0	0	14:53:14	55675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	2487	1	0	14:53:14	58194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	230	0	0	14:53:14	58461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	1987	1	0	14:53:14	60474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	1982	0	0	14:53:14	62499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	2087	1	0	14:53:14	64619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	2014	0	0	14:53:14	66671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	1487	1	0	14:53:14	68377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	3216	0	0	14:53:14	71629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	1887	1	0	14:53:14	73548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	407	0	0	14:53:14	73988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	2387	1	0	14:53:14	76400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	281	0	0	14:53:14	76720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	1887	1	0	14:53:14	78639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	429	0	0	14:53:14	79108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	1587	1	0	14:53:14	80732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	252	0	0	14:53:14	81025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	2287	1	0	14:53:14	83344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	295	0	0	14:53:14	83678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	1787	1	0	14:53:14	85490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	487	0	0	14:53:14	86010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	2187	1	0	14:53:14	88236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	1292	0	0	14:53:14	89569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	1987	1	0	14:53:14	91581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	3893	0	0	14:53:14	95513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	1487	1	0	14:53:14	97032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	3759	0	0	14:53:14	100831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	1687	1	0	14:53:14	102550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	291	0	0	14:53:14	102883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	2087	1	0	14:53:14	105002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	205	0	0	14:53:14	105242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	2387	1	0	14:53:14	107654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	1986	0	0	14:53:14	109680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	2487	1	0	14:53:14	112199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	515	0	0	14:53:14	112748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	1887	1	0	14:53:14	114678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	161	0	0	14:53:14	114878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	57	1098	0	0	14:53:14	117011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	57	402	0	0	14:53:14	118450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	57	54	0	0	14:53:14	119703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	1987	1	0	14:53:14	123022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	441	0	0	14:53:14	123501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	2187	1	0	14:53:14	125714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	260	0	0	14:53:14	126007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	2487	1	0	14:53:14	128526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	3802	0	0	14:53:14	132365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	57	1385	0	0	14:53:14	134790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	1787	1	0	14:53:14	136603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	862	0	0	14:53:14	137522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	2287	1	0	14:53:14	139841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	1126	0	0	14:53:14	141001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	blank.simpleFr	2	0	1687	1	0	14:53:14	142720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062912	14:53:14	785496	pm.simpleFrRight	pm.simpleFr	2	57	1334	0	0	14:53:14	144107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
