date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev
062812	19:01:09	88888	Language	Language	0	French	1312	0	0	19:01:09	1420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	Session	Session	0	Baseline	1071	0	0	19:01:09	2593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	HandFr	HandFr	0	LeftFr	1130	0	0	19:01:09	3819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	AudioCheckFr	WordsFr	0	0	0	0	0	19:01:09	23279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	CubeFr	CubeFr	1	1Cube	1226	0	0	19:01:09	31102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	blank.simpleFr	2	0	2187	1	0	19:01:09	54586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	pm.simpleFr	2	57	425	0	0	19:01:09	55052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	blank.simpleFr	2	57	1047	0	0	19:01:09	57131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	blank.simpleFr	2	0	1987	1	0	19:01:09	59571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	pm.simpleFr	2	57	449	0	0	19:01:09	60050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	blank.simpleFr	2	0	1487	1	0	19:01:09	61556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	pm.simpleFr	2	57	320	0	0	19:01:09	61916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	blank.simpleFr	2	0	1687	1	0	19:01:09	63636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	pm.simpleFr	2	57	240	0	0	19:01:09	63915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	blank.simpleFr	2	0	1887	1	0	19:01:09	65835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	pm.simpleFr	2	57	233	0	0	19:01:09	66101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	blank.simpleFr	2	0	2087	1	0	19:01:09	68207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	pm.simpleFr	2	57	261	0	0	19:01:09	68500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	blank.simpleFr	2	0	1587	1	0	19:01:09	70113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	pm.simpleFr	2	57	227	0	0	19:01:09	70380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	blank.simpleFr	2	0	1787	1	0	19:01:09	72192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	pm.simpleFr	2	57	260	0	0	19:01:09	72485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	blank.simpleFr	2	0	2287	1	0	19:01:09	74804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	pm.simpleFr	2	57	271	0	0	19:01:09	75111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	blank.simpleFr	2	0	2387	1	0	19:01:09	77524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	pm.simpleFr	2	57	240	0	0	19:01:09	77803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	blank.simpleFr	2	0	1687	1	0	19:01:09	79523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	pm.simpleFr	2	57	273	0	0	19:01:09	79829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	blank.simpleFr	2	0	1787	1	0	19:01:09	81642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	pm.simpleFr	2	57	241	0	0	19:01:09	81922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	blank.simpleFr	2	0	1587	1	0	19:01:09	83534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	pm.simpleFr	2	57	238	0	0	19:01:09	83814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	blank.simpleFr	2	0	1487	1	0	19:01:09	85321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	pm.simpleFr	2	57	222	0	0	19:01:09	85587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	blank.simpleFr	2	0	2487	1	0	19:01:09	88106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	pm.simpleFr	2	57	234	0	0	19:01:09	88373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	blank.simpleFr	2	0	1987	1	0	19:01:09	90385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	pm.simpleFr	2	57	370	0	0	19:01:09	90798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	blank.simpleFr	2	0	2287	1	0	19:01:09	93117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	pm.simpleFr	2	57	246	0	0	19:01:09	93397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	blank.simpleFr	2	0	2187	1	0	19:01:09	95610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	pm.simpleFr	2	57	234	0	0	19:01:09	95876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	blank.simpleFr	2	0	1887	1	0	19:01:09	97782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
062812	19:01:09	88888	pm.simpleFrLeft	pm.simpleFr	2	57	317	0	0	19:01:09	98142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
