date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev
090712	14:05:29	10041	Language	Language	0	English	685083	0	0	14:05:29	685180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	Session	Session	0	Baseline	1027	0	0	14:05:29	686312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	HandEng	HandEng	0	Right	322702	0	0	14:05:29	1009097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	CubeEng	CubeEng	1	1Cube	37149	0	0	14:05:29	1071032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	1987	1	0	14:05:29	1107816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	640	0	0	14:05:29	1108496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	57	153	0	0	14:05:29	1109682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	1887	1	0	14:05:29	1112014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	666	0	0	14:05:29	1112721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	57	183	0	0	14:05:29	1113947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	1487	1	0	14:05:29	1116333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	619	0	0	14:05:29	1116986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	1687	1	0	14:05:29	1118692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	1828	0	0	14:05:29	1120557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	2487	1	0	14:05:29	1123077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	515	0	0	14:05:29	1123623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	2187	1	0	14:05:29	1125835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	444	0	0	14:05:29	1126315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	2387	1	0	14:05:29	1128728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	448	0	0	14:05:29	1129207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	2287	1	0	14:05:29	1131526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	417	0	0	14:05:29	1131979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	1787	1	0	14:05:29	1133792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	471	0	0	14:05:29	1134298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	2187	1	0	14:05:29	1136511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	424	0	0	14:05:29	1136978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	2387	1	0	14:05:29	1139390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	345	0	0	14:05:29	1139776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	2287	1	0	14:05:29	1142082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	389	0	0	14:05:29	1142509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	1487	1	0	14:05:29	1144015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	488	0	0	14:05:29	1144534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	1587	1	0	14:05:29	1146147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	452	0	0	14:05:29	1146640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	1787	1	0	14:05:29	1148453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	418	0	0	14:05:29	1148906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	1887	1	0	14:05:29	1150825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	366	0	0	14:05:29	1151225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	2487	1	0	14:05:29	1153744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	375	0	0	14:05:29	1154157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	2087	1	0	14:05:29	1156276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	371	0	0	14:05:29	1156689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	1987	1	0	14:05:29	1158702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	361	0	0	14:05:29	1159102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	1687	1	0	14:05:29	1160808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	383	0	0	14:05:29	1161221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	2087	1	0	14:05:29	1163340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	411	0	0	14:05:29	1163793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	2187	1	0	14:05:29	1166005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	369	0	0	14:05:29	1166405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	1587	1	0	14:05:29	1168018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	373	0	0	14:05:29	1168431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	1487	1	0	14:05:29	1169937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	357	0	0	14:05:29	1170337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	1887	1	0	14:05:29	1172243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	387	0	0	14:05:29	1172669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	1987	1	0	14:05:29	1174682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	348	0	0	14:05:29	1175068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	1787	1	0	14:05:29	1176881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	405	0	0	14:05:29	1177321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	blank.simpleEng	2	0	2287	1	0	14:05:29	1179640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
090712	14:05:29	10041	pm.simpleEngRight	pm.simpleEng	2	57	398	0	0	14:05:29	1180080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
