date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev
072312	12:31:23	10026	Language	Language	0	French	842	0	0	12:31:23	975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072312	12:31:23	10026	Session	Session	0	Baseline	904	0	0	12:31:23	1961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072312	12:31:23	10026	HandFr	HandFr	0	RightFr	829	0	0	12:31:23	2867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072312	12:31:23	10026	AudioCheckFr	WordsFr	0	0	0	0	0	12:31:23	666271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072312	12:31:23	10026	CubeFr	CubeFr	1	1Cube	40616	0	0	12:31:23	707928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072312	12:31:23	10026	pm.simpleFrRight	blank.simpleFr	2	0	1887	1	0	12:31:23	746619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072312	12:31:23	10026	pm.simpleFrRight	pm.simpleFr	2	57	632	0	0	12:31:23	747285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072312	12:31:23	10026	pm.simpleFrRight	blank.simpleFr	2	0	1587	1	0	12:31:23	748898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072312	12:31:23	10026	pm.simpleFrRight	pm.simpleFr	2	57	465	0	0	12:31:23	749404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072312	12:31:23	10026	pm.simpleFrRight	blank.simpleFr	2	0	1987	1	0	12:31:23	751417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072312	12:31:23	10026	pm.simpleFrRight	pm.simpleFr	2	57	330	0	0	12:31:23	751777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072312	12:31:23	10026	pm.simpleFrRight	blank.simpleFr	2	0	1687	1	0	12:31:23	753496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072312	12:31:23	10026	pm.simpleFrRight	pm.simpleFr	2	57	266	0	0	12:31:23	753802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072312	12:31:23	10026	pm.simpleFrRight	blank.simpleFr	2	0	2087	1	0	12:31:23	755922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072312	12:31:23	10026	pm.simpleFrRight	pm.simpleFr	2	57	241	0	0	12:31:23	756201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072312	12:31:23	10026	pm.simpleFrRight	blank.simpleFr	2	0	2487	1	0	12:31:23	758707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072312	12:31:23	10026	pm.simpleFrRight	pm.simpleFr	2	57	223	0	0	12:31:23	758960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072312	12:31:23	10026	pm.simpleFrRight	blank.simpleFr	2	0	2387	1	0	12:31:23	761373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072312	12:31:23	10026	pm.simpleFrRight	pm.simpleFr	2	57	277	0	0	12:31:23	761693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072312	12:31:23	10026	pm.simpleFrRight	blank.simpleFr	2	0	2287	1	0	12:31:23	764012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
