date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev
082912	15:00:49	10037	Language	Language	0	French	9314	0	0	15:00:49	9447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	Session	Session	0	Baseline	610	0	0	15:00:49	10140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	HandFr	HandFr	0	RightFr	3212	0	0	15:00:49	13432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	AudioCheckFr	WordsFr	0	0	0	0	0	15:00:49	46236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	CubeFr	CubeFr	1	1Cube	82756	0	0	15:00:49	131292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	blank.simpleFr	2	57	2089	0	0	15:00:49	182326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	blank.simpleFr	2	0	2087	1	0	15:00:49	184432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	pm.simpleFr	2	57	2227	0	0	15:00:49	186697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	blank.simpleFr	2	0	2487	1	0	15:00:49	189216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	pm.simpleFr	2	57	1314	0	0	15:00:49	190562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	blank.simpleFr	2	0	1787	1	0	15:00:49	192375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	pm.simpleFr	2	57	1723	0	0	15:00:49	194134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	blank.simpleFr	2	0	1687	1	0	15:00:49	195840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	pm.simpleFr	2	57	1202	0	0	15:00:49	197080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	blank.simpleFr	2	0	1887	1	0	15:00:49	198986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	pm.simpleFr	2	57	729	0	0	15:00:49	199745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	blank.simpleFr	2	0	1487	1	0	15:00:49	201251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	pm.simpleFr	2	57	847	0	0	15:00:49	202131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	blank.simpleFr	2	0	1587	1	0	15:00:49	203744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	pm.simpleFr	2	57	1011	0	0	15:00:49	204797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	blank.simpleFr	2	0	1987	1	0	15:00:49	206809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	pm.simpleFr	2	57	3304	0	0	15:00:49	210155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	blank.simpleFr	2	0	2187	1	0	15:00:49	212367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	pm.simpleFr	2	57	963	0	0	15:00:49	213366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	blank.simpleFr	2	0	2287	1	0	15:00:49	215672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	pm.simpleFr	2	57	1577	0	0	15:00:49	217285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
082912	15:00:49	10037	pm.simpleFrRight	blank.simpleFr	2	0	2287	1	0	15:00:49	219591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
