date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev
091412	17:33:02	10010	Language	Language	0	English	1670	0	0	17:33:02	2041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	Session	Session	0	3mo	635	0	0	17:33:02	2750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	HandEng	HandEng	0	Right	573266	0	0	17:33:02	576092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	CubeEng	CubeEng	1	1Cube	50059	0	0	17:33:02	649408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	blank.simpleEng	2	0	1987	1	0	17:33:02	678197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	pm.simpleEng	2	57	442	0	0	17:33:02	678677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	blank.simpleEng	2	0	2387	1	0	17:33:02	681089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	pm.simpleEng	2	57	253	0	0	17:33:02	681382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	blank.simpleEng	2	0	2187	1	0	17:33:02	683594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	pm.simpleEng	2	57	244	0	0	17:33:02	683874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	blank.simpleEng	2	0	2087	1	0	17:33:02	685980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	pm.simpleEng	2	57	243	0	0	17:33:02	686260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	blank.simpleEng	2	0	2287	1	0	17:33:02	688579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	pm.simpleEng	2	57	331	0	0	17:33:02	688952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	blank.simpleEng	2	0	1687	1	0	17:33:02	690658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	pm.simpleEng	2	57	268	0	0	17:33:02	690965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	blank.simpleEng	2	0	2487	1	0	17:33:02	693484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	pm.simpleEng	2	57	258	0	0	17:33:02	693777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	blank.simpleEng	2	0	1487	1	0	17:33:02	695283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	pm.simpleEng	2	57	315	0	0	17:33:02	695630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	blank.simpleEng	2	0	1787	1	0	17:33:02	697442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	pm.simpleEng	2	57	236	0	0	17:33:02	697709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	blank.simpleEng	2	0	1587	1	0	17:33:02	699321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	pm.simpleEng	2	57	308	0	0	17:33:02	699668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	blank.simpleEng	2	0	1887	1	0	17:33:02	701574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	pm.simpleEng	2	57	248	0	0	17:33:02	701854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	blank.simpleEng	2	0	2087	1	0	17:33:02	704000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	pm.simpleEng	2	57	254	0	0	17:33:02	704293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	blank.simpleEng	2	0	2487	1	0	17:33:02	706812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	pm.simpleEng	2	57	258	0	0	17:33:02	707105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	blank.simpleEng	2	0	1587	1	0	17:33:02	708718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	pm.simpleEng	2	57	272	0	0	17:33:02	709024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	blank.simpleEng	2	0	2187	1	0	17:33:02	711237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	pm.simpleEng	2	57	265	0	0	17:33:02	711543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
091412	17:33:02	10010	pm.simpleEngRight	blank.simpleEng	2	0	1987	1	0	17:33:02	713556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
